Material Number,Material Description,Plant,MRP Element Indicator,Item Text,Availability Date,Quantity,Request Date,Requester Email,Reservation No,Deletion Remark,Upload Date,DeleteDate,MSU,Type,Active in System,PDE Checking,Rolling Checking,availability_month,snapshot_extracted,snapshot_ts,snapshot_date,requester_role,te 
80813620,PNT SHM 1KGX6 SILKY SMOOTH,A668,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,67.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467787,,2026-02-13 00:00:00,,0.1518019,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80813620,PNT SHM 1KGX6 SILKY SMOOTH,A672,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,303.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467788,,2026-02-13 00:00:00,,0.6865071,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80813620,PNT SHM 1KGX6 SILKY SMOOTH,A673,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,450.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467789,,2026-02-13 00:00:00,,1.019565,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80813620,PNT SHM 1KGX6 SILKY SMOOTH,A680,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,80.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467791,,2026-02-13 00:00:00,,0.181256,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80813620,PNT SHM 1KGX6 SILKY SMOOTH,A715,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,51.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467792,,2026-02-13 00:00:00,,0.1155507,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80813620,PNT SHM 1KGX6 SILKY SMOOTH,A716,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,66.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467793,,2026-02-13 00:00:00,,0.1495362,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80813620,PNT SHM 1KGX6 SILKY SMOOTH,C810,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,152.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467794,,2026-02-13 00:00:00,,0.3443864,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80813620,PNT SHM 1KGX6 SILKY SMOOTH,C816,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,148.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467796,,2026-02-13 00:00:00,,0.3353236,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859232,REJ DC AD SH 360gX12,A668,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,159.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467797,,2026-02-13 00:00:00,,0.2593767,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859232,REJ DC AD SH 360gX12,A672,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,1061.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467798,,2026-02-13 00:00:00,,1.7308093,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859232,REJ DC AD SH 360gX12,A673,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,1194.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467799,,2026-02-13 00:00:00,,1.9477722,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859232,REJ DC AD SH 360gX12,A680,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,168.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467801,,2026-02-13 00:00:00,,0.2740584,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859232,REJ DC AD SH 360gX12,A715,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,375.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467802,,2026-02-13 00:00:00,,0.6117375,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859232,REJ DC AD SH 360gX12,A716,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,64.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467803,,2026-02-13 00:00:00,,0.1044032,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859232,REJ DC AD SH 360gX12,C810,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,303.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467804,,2026-02-13 00:00:00,,0.4942839,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859232,REJ DC AD SH 360gX12,C816,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,305.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467805,,2026-02-13 00:00:00,,0.4975465,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859233,REJ DC MOIS SH 360gX12,A668,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,121.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467806,,2026-02-13 00:00:00,,0.1973873,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859233,REJ DC MOIS SH 360gX12,A672,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,640.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467808,,2026-02-13 00:00:00,,1.044032,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859233,REJ DC MOIS SH 360gX12,A673,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,509.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467809,,2026-02-13 00:00:00,,0.8303317,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859233,REJ DC MOIS SH 360gX12,A680,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,53.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467810,,2026-02-13 00:00:00,,0.0864589,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859233,REJ DC MOIS SH 360gX12,A715,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,99.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467811,,2026-02-13 00:00:00,,0.1614987,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859233,REJ DC MOIS SH 360gX12,A716,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,40.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467812,,2026-02-13 00:00:00,,0.065252,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859233,REJ DC MOIS SH 360gX12,C810,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,119.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467813,,2026-02-13 00:00:00,,0.1941247,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859233,REJ DC MOIS SH 360gX12,C816,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,120.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467814,,2026-02-13 00:00:00,,0.195756,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859241,REJ DC FRESH SH 360gX12,A668,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,111.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467815,,2026-02-13 00:00:00,,0.1810743,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859241,REJ DC FRESH SH 360gX12,A672,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,659.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467816,,2026-02-13 00:00:00,,1.0750267,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859241,REJ DC FRESH SH 360gX12,A673,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,662.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467817,,2026-02-13 00:00:00,,1.0799206,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859241,REJ DC FRESH SH 360gX12,A680,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,91.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467818,,2026-02-13 00:00:00,,0.1484483,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859241,REJ DC FRESH SH 360gX12,A715,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,124.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467819,,2026-02-13 00:00:00,,0.2022812,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859241,REJ DC FRESH SH 360gX12,A716,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,61.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467820,,2026-02-13 00:00:00,,0.0995093,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859241,REJ DC FRESH SH 360gX12,C810,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,175.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467821,,2026-02-13 00:00:00,,0.2854775,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859241,REJ DC FRESH SH 360gX12,C816,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,177.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467822,,2026-02-13 00:00:00,,0.2887401,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859236,REJ DC NURISHING SH 360gX12,A668,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,60.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467823,,2026-02-13 00:00:00,,0.097878,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859236,REJ DC NURISHING SH 360gX12,A672,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,370.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467825,,2026-02-13 00:00:00,,0.603581,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859236,REJ DC NURISHING SH 360gX12,A673,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,247.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467826,,2026-02-13 00:00:00,,0.4029311,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859236,REJ DC NURISHING SH 360gX12,A680,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,32.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467827,,2026-02-13 00:00:00,,0.0522016,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859236,REJ DC NURISHING SH 360gX12,A715,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,76.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467828,,2026-02-13 00:00:00,,0.1239788,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859236,REJ DC NURISHING SH 360gX12,A716,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,29.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467829,,2026-02-13 00:00:00,,0.0473077,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859236,REJ DC NURISHING SH 360gX12,C810,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,81.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467830,,2026-02-13 00:00:00,,0.1321353,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80859236,REJ DC NURISHING SH 360gX12,C816,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,81.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467832,,2026-02-13 00:00:00,,0.1321353,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883602,REJ SHM 200GX24 ESS OIL,A668,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,28.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467833,,2026-02-13 00:00:00,,0.0507528,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883602,REJ SHM 200GX24 ESS OIL,A672,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,351.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467834,,2026-02-13 00:00:00,,0.6362226,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883602,REJ SHM 200GX24 ESS OIL,A673,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,205.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467835,,2026-02-13 00:00:00,,0.371583,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883602,REJ SHM 200GX24 ESS OIL,A680,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,20.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467836,,2026-02-13 00:00:00,,0.036252,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883602,REJ SHM 200GX24 ESS OIL,A715,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,17.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467837,,2026-02-13 00:00:00,,0.0308142,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883602,REJ SHM 200GX24 ESS OIL,A716,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,29.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467838,,2026-02-13 00:00:00,,0.0525654,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883602,REJ SHM 200GX24 ESS OIL,C810,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,62.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467839,,2026-02-13 00:00:00,,0.1123812,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883602,REJ SHM 200GX24 ESS OIL,C816,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,138.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467840,,2026-02-13 00:00:00,,0.2501388,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883614,REJ SHM 400GX12 ESS OIL,A668,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,63.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467841,,2026-02-13 00:00:00,,0.1141938,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883614,REJ SHM 400GX12 ESS OIL,A672,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,395.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467842,,2026-02-13 00:00:00,,0.715977,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883614,REJ SHM 400GX12 ESS OIL,A673,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,354.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467843,,2026-02-13 00:00:00,,0.6416604,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883614,REJ SHM 400GX12 ESS OIL,A680,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,38.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467844,,2026-02-13 00:00:00,,0.0688788,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883614,REJ SHM 400GX12 ESS OIL,A715,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,25.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467845,,2026-02-13 00:00:00,,0.045315,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883614,REJ SHM 400GX12 ESS OIL,A716,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,55.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467846,,2026-02-13 00:00:00,,0.099693,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883614,REJ SHM 400GX12 ESS OIL,C810,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,78.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467847,,2026-02-13 00:00:00,,0.1413828,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883614,REJ SHM 400GX12 ESS OIL,C816,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,188.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467848,,2026-02-13 00:00:00,,0.3407688,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883615,REJ SHM 750GX12 ESS OIL,A668,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,49.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467849,,2026-02-13 00:00:00,,0.1665314,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883615,REJ SHM 750GX12 ESS OIL,A672,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,195.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467850,,2026-02-13 00:00:00,,0.662727,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883615,REJ SHM 750GX12 ESS OIL,A673,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,468.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467851,,2026-02-13 00:00:00,,1.5905448,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883615,REJ SHM 750GX12 ESS OIL,A680,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,34.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467852,,2026-02-13 00:00:00,,0.1155524,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883615,REJ SHM 750GX12 ESS OIL,A715,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,16.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467853,,2026-02-13 00:00:00,,0.0543776,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883615,REJ SHM 750GX12 ESS OIL,A716,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,28.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467854,,2026-02-13 00:00:00,,0.0951608,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883615,REJ SHM 750GX12 ESS OIL,C810,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,272.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467855,,2026-02-13 00:00:00,,0.9244192,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80883615,REJ SHM 750GX12 ESS OIL,C816,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,313.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467856,,2026-02-13 00:00:00,,1.0637618,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80820463,REJ SHM 750GX12 GINSENG MULTI EFFECT AD,A668,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,19.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467857,,2026-02-13 00:00:00,,0.0645734,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80820463,REJ SHM 750GX12 GINSENG MULTI EFFECT AD,A672,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,86.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467858,,2026-02-13 00:00:00,,0.2922796,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80820463,REJ SHM 750GX12 GINSENG MULTI EFFECT AD,A673,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,176.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467859,,2026-02-13 00:00:00,,0.5981536,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80820463,REJ SHM 750GX12 GINSENG MULTI EFFECT AD,A680,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,24.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467860,,2026-02-13 00:00:00,,0.0815664,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80820463,REJ SHM 750GX12 GINSENG MULTI EFFECT AD,A715,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,6.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467861,,2026-02-13 00:00:00,,0.0203916,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80820463,REJ SHM 750GX12 GINSENG MULTI EFFECT AD,A716,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,12.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467862,,2026-02-13 00:00:00,,0.0407832,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80820463,REJ SHM 750GX12 GINSENG MULTI EFFECT AD,C810,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,98.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467863,,2026-02-13 00:00:00,,0.3330628,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80820463,REJ SHM 750GX12 GINSENG MULTI EFFECT AD,C816,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,82.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467864,,2026-02-13 00:00:00,,0.2786852,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80880191,REJ SHM 200GX24 MOISTURE AD,A668,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,58.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467865,,2026-02-13 00:00:00,,0.1051308,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80880191,REJ SHM 200GX24 MOISTURE AD,A672,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,742.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467866,,2026-02-13 00:00:00,,1.3449492,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80880191,REJ SHM 200GX24 MOISTURE AD,A673,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,769.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467867,,2026-02-13 00:00:00,,1.3938894,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
80880191,REJ SHM 200GX24 MOISTURE AD,A680,Feb protection for maximize capacity,R Quotation ,2026-03-16 00:00:00,80.0,2026-02-13 00:00:00,zhang.h.26@pg.com,3537467868,,2026-02-13 00:00:00,,0.145008,FG,Yes,,,2026-03,2026-02-20 11:44:01.776666+00:00,2026-02-20T19:44:01.783744+08:00,2026-02-20,CSP,
